key,raw_name,translation
liko,liko,
lily rochefort,lily rochefort,
little mermaid,little mermaid,
madoka dancer,madoka dancer,
maid barbara,maid barbara,
maid mashu,maid mashu,
major motoko kusanagi,major motoko kusanagi,
makima witch,makima witch,
mamako oosuki apron,mamako oosuki apron,
mayoko okino,mayoko okino,
mei rise and shine,mei rise and shine,
mikasa ackerman bunny,mikasa ackerman bunny,
miku dragon,miku dragon,
miku new year,miku new year,
mileena,mileena,
monkey d. luffy,monkey d. luffy,
musashi swimsuit,musashi swimsuit,
muzan kibutsuji,muzan kibutsuji,
nagato bride,nagato bride,
nanami,nanami,
neko purple,neko purple,
nico robin christmas,nico robin christmas,
nun swimsuit,nun swimsuit,
nurse bikini,nurse bikini,
nurse succubus,nurse succubus,
pa15 bunny,pa15 bunny,
pokegirls bikini,pokegirls bikini,
princess daisy,princess daisy,
prinz heinrich bunny,prinz heinrich bunny,
prometheus,prometheus,
qin liangyu,qin liangyu,
raiden shogun succubus,raiden shogun succubus,
ram catgirl,ram catgirl,
rambo,rambo,
ranni lingerie,ranni lingerie,
reinhardt,reinhardt,
rem oni,rem oni,
rengoku,rengoku,
rias gremory latex selfies,rias gremory latex selfies,
ryuuge kisaki,ryuuge kisaki,
saber nero bride,saber nero bride,
saileach,saileach,
scylla,scylla,
shion santa,shion santa,
skyla,skyla,
snow gator,snow gator,
sparkle selfies,sparkle selfies,
star girl,star girl,
string,string,
suffren,suffren,
summer dream,summer dream,
swire,swire,
taihou qipao selfies,taihou qipao selfies,
tamaki bikini,tamaki bikini,
tifa lockhart dark nurse,tifa lockhart dark nurse,
tobiichi origami swimsuit,tobiichi origami swimsuit,
tocking anarchy officers,tocking anarchy officers,
tracer pool,tracer pool,
tsuchinaga hiyori,tsuchinaga hiyori,
valkyrie,valkyrie,
vermouth,vermouth,
warframe,warframe,
washing machine,washing machine,
widowmaker bikini,widowmaker bikini,
woody,woody,
zelda slingkini,zelda slingkini,
2b chinese dress2,2b chinese dress2,
2b hires,2b hires,
aerith gainsborough casual,aerith gainsborough casual,
agraest,agraest,
ahri budoir,ahri budoir,
akakumiu - stocking,akakumiu - stocking,
akali bathroom,akali bathroom,
amagi buunysuit,amagi buunysuit,
android 18 jumpsuit,android 18 jumpsuit,
astrid hofferson selfies,astrid hofferson selfies,
atalanta alter,atalanta alter,
august von parseval latex,august von parseval latex,
ayanami jk,ayanami jk,
beach bomber,beach bomber,
beidou bunny,beidou bunny,
bikini chizuru,bikini chizuru,
bloom,bloom,
blue phantom,blue phantom,
boa hancock succubus,boa hancock succubus,
bunny kunoichi,bunny kunoichi,
byleth eisner,byleth eisner,
caitlyn backstage selfies,caitlyn backstage selfies,
cammie,cammie,
cassie,cassie,
catgirl purple,catgirl purple,
chocola swimsuit,chocola swimsuit,
claire,claire,
cow milk,cow milk,
cygnet cheerleader,cygnet cheerleader,
darkness bunny,darkness bunny,
eldridge,eldridge,
elf mura,elf mura,
elizabeth liones cow bikini,elizabeth liones cow bikini,
ewok duos,ewok duos,
fifth element hostess,fifth element hostess,
frieren selfies,frieren selfies,
fubuki latex,fubuki latex,
gawr gura microbikini,gawr gura microbikini,
ghost busters,ghost busters,
gorou lingerie,gorou lingerie,
hachishakusama,hachishakusama,
harness,harness,
heather,heather,
hiester,hiester,
himeko christmas,himeko christmas,
ina,ina,
ivy valentine,ivy valentine,
jane doe casual,jane doe casual,
jav swimsuit,jav swimsuit,
jean gunnhildr lingerie,jean gunnhildr lingerie,
jeanne alter qipao,jeanne alter qipao,
jeanne jk,jeanne jk,
kahl drogo,kahl drogo,
kanata maid,kanata maid,
katsushika hokusai beach,katsushika hokusai beach,
katsushika hokusai bikini,katsushika hokusai bikini,
kawakami,kawakami,
kiryu coco bikini,kiryu coco bikini,
koseki bijou,koseki bijou,
kyle broflovski,kyle broflovski,
lacia,lacia,
lady k,lady k,
lilie,lilie,
lisa minci halloween,lisa minci halloween,
little formidable,little formidable,
lucy heartfilia bunny,lucy heartfilia bunny,
maid yae miko,maid yae miko,
mamori tokonome,mamori tokonome,
marie rose little devil,marie rose little devil,
marie rose sailor,marie rose sailor,
marin lingerie,marin lingerie,
maron,maron,
mikasa ackerman christmas lingerie,mikasa ackerman christmas lingerie,
mitsuri kanroji casual,mitsuri kanroji casual,
mitsuri kanroji lingerie valentine,mitsuri kanroji lingerie valentine,
murasaki shikibu latex,murasaki shikibu latex,
myrtle swimsuit,myrtle swimsuit,
necromancer,necromancer,
nezuko kamado pe,nezuko kamado pe,
nikumi mito,nikumi mito,
ningguang dress,ningguang dress,
ochako uraraka christmas,ochako uraraka christmas,
ochako uraraka swimsuit,ochako uraraka swimsuit,
pa-15 dress,pa-15 dress,
pet play,pet play,
pink crop top,pink crop top,
raiden shogun selfie,raiden shogun selfie,
rakan,rakan,
ram bikini,ram bikini,
ram christmas,ram christmas,
ram swimsuit,ram swimsuit,
rem pe,rem pe,
revy bikini,revy bikini,
rimuru,rimuru,
rin kaenbyou,rin kaenbyou,
rosaria nurse,rosaria nurse,
ruka swimsuit,ruka swimsuit,
sangonomiya kokomi swimsuit,sangonomiya kokomi swimsuit,
scale bikini,scale bikini,
sharon holygrail,sharon holygrail,
shielder halloween,shielder halloween,
shion bikini,shion bikini,
slingkini pink,slingkini pink,
supergirls,supergirls,
taiga,taiga,
tatiana gutierrez,tatiana gutierrez,
teio!,teio!,
tendo arisu,tendo arisu,
tifa nurse,tifa nurse,
tohsaka rin maid,tohsaka rin maid,
tosa,tosa,
triss merigold lingerie,triss merigold lingerie,
unicorn maid bikini,unicorn maid bikini,
vivian james,vivian james,
washington selfies,washington selfies,
wraith,wraith,
yae miko pj's,yae miko pj's,
ymir fritz,ymir fritz,
zelda bunny,zelda bunny,
zuikaku rq,zuikaku rq,
10th villager,10th villager,
ada,ada,
adventure kini,adventure kini,
alicization administrator,alicization administrator,
allan grant,allan grant,
alleyne,alleyne,
anastasia dangerous beast,anastasia dangerous beast,
anya,anya,
aoi asahina,aoi asahina,
atago halloween,atago halloween,
ava lord,ava lord,
bb kemono,bb kemono,
bb nurse,bb nurse,
bella,bella,
bikini mccree,bikini mccree,
blue hornes,blue hornes,
boa,boa,
bowties,bowties,
bubbles cheerleader,bubbles cheerleader,
bunny dva,bunny dva,
bunny erza,bunny erza,
bunny frieren,bunny frieren,
bunny noelle,bunny noelle,
bunny serena,bunny serena,
byleth eisner bunny,byleth eisner bunny,
cat illulu,cat illulu,
cheval grand,cheval grand,
child nishimiya,child nishimiya,
chocola & vanilla,chocola & vanilla,
cloba,cloba,
cozy cabin,cozy cabin,
cupid,cupid,
cz52,cz52,
d va christmas,d va christmas,
d va swimsuit,d va swimsuit,
daisy freesia,daisy freesia,
disgust,disgust,
draugr,draugr,
dva bath,dva bath,
dva nurse,dva nurse,
elaine,elaine,
ereshkigal dress,ereshkigal dress,
eriri bikini,eriri bikini,
eto yoshimura,eto yoshimura,
fall elf,fall elf,
furen e lustario,furen e lustario,
ganyu maid selfies,ganyu maid selfies,
ganyu miko,ganyu miko,
gawr gura pool,gawr gura pool,
gwen sport,gwen sport,
gwen tennyson,gwen tennyson,
hayase yuka pe,hayase yuka pe,
hayase yuuka dress,hayase yuuka dress,
hayase yuuka pajamas,hayase yuuka pajamas,
hifumi,hifumi,
hoppou seiki,hoppou seiki,
hoshimachi suisei casual,hoshimachi suisei casual,
ichinose asuna swimsuit,ichinose asuna swimsuit,
inosuke,inosuke,
isabelle lingerie,isabelle lingerie,
ishtar devil,ishtar devil,
island,island,
jane doe new year,jane doe new year,
janus lingerie,janus lingerie,
jeanne lingerie,jeanne lingerie,
jeanne neko,jeanne neko,
junk rat,junk rat,
jurassic park,jurassic park,
katarina du couteau christmas,katarina du couteau christmas,
kiriko kamori bikini,kiriko kamori bikini,
kobeni higashiyama maid,kobeni higashiyama maid,
kobeni lingerie,kobeni lingerie,
kobeni selfies,kobeni selfies,
krieg,krieg,
leather cowgirl,leather cowgirl,
litten,litten,
lovelia,lovelia,
lt3,lt3,
lumine idol,lumine idol,
mad alice,mad alice,
makima trip,makima trip,
marie rose halloween,marie rose halloween,
marin bunny,marin bunny,
marnie bunny,marnie bunny,
marnie swimsuit,marnie swimsuit,
maryjane watson,maryjane watson,
mavis dracula bikini,mavis dracula bikini,
mavis dracula lingerie,mavis dracula lingerie,
medb lingerie,medb lingerie,
megumi kato lingerie selfies,megumi kato lingerie selfies,
meguru hachimiya,meguru hachimiya,
mei misaki,mei misaki,
mei red bra strap,mei red bra strap,
melty granite,melty granite,
midori,midori,
miku bride,miku bride,
milka,milka,
mion sonozaki,mion sonozaki,
mizuki yukikaze swimsuit,mizuki yukikaze swimsuit,
mococo abyssgard,mococo abyssgard,
mordred maid,mordred maid,
mori,mori,
morrigan nurse,morrigan nurse,
mysterious alter ego,mysterious alter ego,
nahida witch,nahida witch,
nahito,nahito,
natsumi kyouno,natsumi kyouno,
nekozuka hibiki,nekozuka hibiki,
newo swimsuit,newo swimsuit,
ningguang bikini,ningguang bikini,
ninomae inanis,ninomae inanis,
ninth villager,ninth villager,
noumi kudryavka,noumi kudryavka,
nurse bikini collab,nurse bikini collab,
odin,odin,
pajama lulu,pajama lulu,
pavolia reine,pavolia reine,
pink top,pink top,
pizza hut,pizza hut,
polar bear,polar bear,
power ol,power ol,
princess peach kemono,princess peach kemono,
prinz heinrich christmas bunny,prinz heinrich christmas bunny,
projekt melody bikini,projekt melody bikini,
ptilopsis,ptilopsis,
pyrrha nikos christmas,pyrrha nikos christmas,
race queen nero,race queen nero,
red heart apron,red heart apron,
red imposter,red imposter,
red saber pe,red saber pe,
rem ahaego bikini,rem ahaego bikini,
rem bunny lingerie,rem bunny lingerie,
rem latex,rem latex,
rem reindeer,rem reindeer,
rewrite,rewrite,
reze qipao,reze qipao,
riamu yumemi succubus,riamu yumemi succubus,
rikka takarada christmas,rikka takarada christmas,
rindou kobayashi swimsuit,rindou kobayashi swimsuit,
rita rossweisse maid,rita rossweisse maid,
ruka succubus,ruka succubus,
ruka-chan,ruka-chan,
sailor uranus,sailor uranus,
semiramis lingerie,semiramis lingerie,
shenhe shibari,shenhe shibari,
shera greenwood,shera greenwood,
sherk,sherk,
shimoe koharu maid,shimoe koharu maid,
silver elf,silver elf,
snow white lingerie,snow white lingerie,
snowman,snowman,
sona buvelle,sona buvelle,
sonico christmas,sonico christmas,
starbucks ei,starbucks ei,
steyr aug,steyr aug,
susurro,susurro,
taiga sports uniform,taiga sports uniform,
tenka,tenka,
thanos,thanos,
topless,topless,
urara,urara,
vanity fairy,vanity fairy,
windigos,windigos,
yae miko maid,yae miko maid,
yae miko ol,yae miko ol,
yu,yu,
yu mei-ren bunny,yu mei-ren bunny,
yuki tsukumo,yuki tsukumo,
zb26,zb26,
zelda white,zelda white,
zenith maid,zenith maid,
2b wet,2b wet,
admiral hipper,admiral hipper,
aerith gainsborough bikini,aerith gainsborough bikini,
aether gazer,aether gazer,
ahri black cat,ahri black cat,
ahri collab,ahri collab,
angel mercy,angel mercy,
artoria pendragon bunny,artoria pendragon bunny,
ashi,ashi,
balalaika,balalaika,
black cage bikini,black cage bikini,
bunny makima,bunny makima,
byleth eisner maid,byleth eisner maid,
chain bikini,chain bikini,
cheshire diva,cheshire diva,
christmas cammy,christmas cammy,
cortana,cortana,
desert,desert,
durga,durga,
eimi izumimoto,eimi izumimoto,
emilia crystal dress ver,emilia crystal dress ver,
emilia swimsuit,emilia swimsuit,
esil,esil,
evelynn silver,evelynn silver,
fiona frost lingerie,fiona frost lingerie,
fur hoodie,fur hoodie,
gilgamesh,gilgamesh,
grea bride,grea bride,
hana uzaki cow,hana uzaki cow,
himeno kobeni bunny,himeno kobeni bunny,
hk 416 maid,hk 416 maid,
hyacinthia,hyacinthia,
impostor,impostor,
irina jelavic,irina jelavic,
ironman,ironman,
jk selfies,jk selfies,
junko,junko,
kaedehara kazuha,kaedehara kazuha,
kakudate karin bunny,kakudate karin bunny,
kashino qipao,kashino qipao,
katsusika hokusai bikini,katsusika hokusai bikini,
khokhloma,khokhloma,
kikyo,kikyo,
kirifuji nagisa,kirifuji nagisa,
kizuna ai lingerie,kizuna ai lingerie,
knightingail,knightingail,
kobeni higashiyama lingerie,kobeni higashiyama lingerie,
kobeni higashiyama nurse,kobeni higashiyama nurse,
kokomi maid,kokomi maid,
kyouka uzen,kyouka uzen,
lancer alter,lancer alter,
leelo,leelo,
leopardprint panties,leopardprint panties,
llenn,llenn,
lluo tianyi,lluo tianyi,
lucia,lucia,
makio,makio,
margaery tyrell,margaery tyrell,
mei boudoir,mei boudoir,
mei chinese dress,mei chinese dress,
mei mei dress,mei mei dress,
miku beach,miku beach,
mikuru,mikuru,
millim,millim,
misaka mikoto,misaka mikoto,
misato katsuragi bunny,misato katsuragi bunny,
mita backstage selfies,mita backstage selfies,
mococo,mococo,
musashi bikini,musashi bikini,
naraka,naraka,
nero kimono,nero kimono,
neutrophil,neutrophil,
new jersey swimsuit,new jersey swimsuit,
noa pajamas,noa pajamas,
pharah,pharah,
priestess,priestess,
protea,protea,
raiden shogun dress,raiden shogun dress,
raiden shogun selfies,raiden shogun selfies,
rainbow mika,rainbow mika,
rebecca bunny,rebecca bunny,
red saber bikini,red saber bikini,
red saber latex,red saber latex,
rem beach,rem beach,
rice shower halloween,rice shower halloween,
rider maid,rider maid,
rita rossweise,rita rossweise,
samantha manson,samantha manson,
senadina,senadina,
serah farron,serah farron,
seshiria,seshiria,
shielder idol,shielder idol,
shielder valentine,shielder valentine,
shielder valentines,shielder valentines,
shimoe koharu swimsuit,shimoe koharu swimsuit,
shirogane noel casual,shirogane noel casual,
sinon cheerleader,sinon cheerleader,
sirene,sirene,
sirius lingerie,sirius lingerie,
slowking,slowking,
springfield,springfield,
takao atago,takao atago,
takao beach,takao beach,
tam lin tristan,tam lin tristan,
tamamo bride,tamamo bride,
tamamo school,tamamo school,
tanya von degurechaff,tanya von degurechaff,
tohsaka rin kimono,tohsaka rin kimono,
tohsaka rin rq,tohsaka rin rq,
tsubaki,tsubaki,
turkey,turkey,
usada pekora swimsuit,usada pekora swimsuit,
utazumi sakurako,utazumi sakurako,
wool cape,wool cape,
yor forger swimsuit,yor forger swimsuit,
zero two bunny christmas,zero two bunny christmas,
ada tifa,ada tifa,
ai-chan,ai-chan,
anna williams,anna williams,
astolfo vk,astolfo vk,
asuna lingerie,asuna lingerie,
atago casual,atago casual,
bunny pajamas,bunny pajamas,
bunny princess,bunny princess,
caitlyn pool,caitlyn pool,
candy kitten,candy kitten,
casablanca,casablanca,
caulifla,caulifla,
ceres fauna cowkini,ceres fauna cowkini,
chunli,chunli,
cow shibari,cow shibari,
desert elf,desert elf,
dragonair,dragonair,
dva pajamas,dva pajamas,
eiko tsukimi,eiko tsukimi,
elf qipao,elf qipao,
elizabeth bathory bikini,elizabeth bathory bikini,
eloa,eloa,
esdeath bikini,esdeath bikini,
evelyn,evelyn,
felt,felt,
fiona frost,fiona frost,
ganyu nurse,ganyu nurse,
garona,garona,
grinch,grinch,
guizhong,guizhong,
hanabishi haruka,hanabishi haruka,
hanfu,hanfu,
heartseeker ashe,heartseeker ashe,
himeno bunny,himeno bunny,
ibaraki douji maid,ibaraki douji maid,
ikaros lingerie,ikaros lingerie,
jane doe selfies,jane doe selfies,
jeanne alter sling,jeanne alter sling,
jeanne chinese dress,jeanne chinese dress,
jeannne,jeannne,
jinx bunny,jinx bunny,
kanan,kanan,
keyleth,keyleth,
kiachan,kiachan,
kirara selfies,kirara selfies,
kokomi sangonomiya pool,kokomi sangonomiya pool,
kuroyukihime,kuroyukihime,
mad moxxi lingerie,mad moxxi lingerie,
maid latex selfies,maid latex selfies,
mauvika,mauvika,
mei magical girl,mei magical girl,
miku brando,miku brando,
minakami chiyo,minakami chiyo,
misty bikini,misty bikini,
mitsuri kanroji miko,mitsuri kanroji miko,
momo deviluke bunny,momo deviluke bunny,
nadeko sengoku,nadeko sengoku,
naked,naked,
nekomiya sayako,nekomiya sayako,
nina,nina,
princess anna,princess anna,
rea sanka,rea sanka,
red bunny girl,red bunny girl,
rena ryugu,rena ryugu,
rias gremory slingshot,rias gremory slingshot,
rista,rista,
ryofu housen,ryofu housen,
ryza lingerie,ryza lingerie,
sakamata chloe kimono,sakamata chloe kimono,
seele maid,seele maid,
semiramis,semiramis,
shouto todoroki,shouto todoroki,
spidergirl,spidergirl,
string bodysuit,string bodysuit,
sucrose dress,sucrose dress,
sword maiden lingerie,sword maiden lingerie,
sylvia sherwood,sylvia sherwood,
tamoe,tamoe,
team rocket,team rocket,
tracer casual,tracer casual,
urawa hanako,urawa hanako,
valentines,valentines,
wednesday addams selfies,wednesday addams selfies,
welrod,welrod,
yoimiya bikini,yoimiya bikini,
yorck,yorck,
ahri golden,ahri golden,
ai bikini,ai bikini,
altina mel sylphis lingerie,altina mel sylphis lingerie,
anchorage,anchorage,
astolfo angel,astolfo angel,
atri,atri,
bunny police,bunny police,
carnelian,carnelian,
cc bunny,cc bunny,
chain,chain,
chainsaw girls,chainsaw girls,
chi chi,chi chi,
ciri dress,ciri dress,
elizabeth liones bodysuit,elizabeth liones bodysuit,
eva-01,eva-01,
eva-02,eva-02,
fall faun,fall faun,
fear kubrick,fear kubrick,
